,espn_id,position,cbs_id,fleaflicker_id,birthdate,mfl_id,merge_name,college,weight,stats_global_id,rotoworld_id,stats_id,yahoo_id,draft_round,draft_ovr,name,age,db_season,sportradar_id,gsis_id,rotowire_id,fantasy_data_id,cfbref_id,height,draft_year,draft_pick,sleeper_id,twitter_username,fantasypros_id,team,ktc_id,pfr_id,swish_id,pff_id,nfl_id
5393,14071.0,CB,1683916.0,,1988-01-16,10434,justin rogers,Richmond,181.0,383577.0,6708.0,24993.0,24993.0,7.0,206.0,Justin Rogers,33.3,2024,cd027e2e-1b7e-48cc-908e-fec67cf2c05d,,7619.0,12740.0,,71.0,2011.0,3.0,797.0,Rogers_5,10028.0,FA,,RogeJu00,,,justinrogers/2508135
5394,14175.0,CB,1823846.0,,1989-02-03,10435,korey lindsey,Southern Illinois,194.0,394014.0,6710.0,24994.0,24994.0,7.0,207.0,Korey Lindsey,32.3,2024,7df732c0-ec1e-4162-aa7b-aff57c7be508,,7622.0,,,70.0,2011.0,4.0,,koreylindsey21,10029.0,ARI,,LindKo00,,,koreylindsey/2499262
5395,14101.0,QB,1273354.0,,1988-05-10,10436,greg mcelroy,Alabama,225.0,333916.0,6553.0,24995.0,,7.0,208.0,Greg McElroy,33.0,2024,9716d26d-6b2c-48a6-9033-24336a5f6d84,,7354.0,,greg-mcelroy-1,74.0,2011.0,5.0,,GVMcElroy,,CIN,,McElGr00,,,gregmcelroy/2495312
5396,14083.0,TE,1114232.0,,1987-08-06,10437,bruce miller,Central Florida,248.0,324654.0,6713.0,24998.0,24998.0,7.0,211.0,Bruce Miller,33.8,2024,9be8224a-4a19-4f6a-a2be-ecbd3a24868c,00-0028149,7505.0,13446.0,bruce-miller-1,74.0,2011.0,8.0,982.0,BruceMill49er,10031.0,FA,,MillBr02,,6363.0,brucemiller/2495314
5397,14088.0,DT,1823804.0,,1988-01-01,10438,zach clayton,Auburn,298.0,333947.0,6714.0,24999.0,24999.0,7.0,212.0,Zach Clayton,33.3,2024,c7b50c5d-d6cf-4be6-b14f-402ac77e7a30,,7576.0,,zach-clayton-1,74.0,2011.0,9.0,,ZAClayton,10032.0,TEN,,ClayZa00,,,zachclayton/2499264
5398,14155.0,CB,1274390.0,,1989-10-30,10439,brandyn thompson,Boise St.,185.0,381797.0,6715.0,25000.0,25000.0,7.0,213.0,Brandyn Thompson,31.5,2024,ac36667a-a1ea-498f-bf3d-a50805c763ec,,7602.0,,brandyn-thompson-1,70.0,2011.0,10.0,,BThompson_BT,10033.0,FA,,ThomBr00,,,brandynthompson/2495354
5399,14075.0,DE,1113453.0,,1988-01-01,10440,daundre reed,Arizona,260.0,335015.0,6717.0,25002.0,25002.0,7.0,215.0,D'Aundre Reed,33.3,2024,c5b18964-af40-4f2d-8f17-d6762808eab7,,7572.0,,daundre-reed-1,76.0,2011.0,12.0,,,10034.0,MIN,,ReedD'00,,,d'aundrereed/2495330
5400,14064.0,CB,1823780.0,,1987-06-19,10441,mikail baker,Baylor,205.0,296298.0,6718.0,25003.0,,7.0,216.0,Mikail Baker,33.9,2024,,,7609.0,,mikail-baker-1,72.0,2011.0,13.0,,,,FA,,BakeMi00,,,
5401,14213.0,TE,1823899.0,7591.0,1987-11-16,10442,ryan taylor,North Carolina,254.0,323380.0,6720.0,25005.0,25005.0,7.0,218.0,Ryan Taylor,33.5,2024,651366dc-4297-484d-9e20-308c3bbca8b8,,7563.0,13249.0,ryan-taylor-1,75.0,2011.0,15.0,934.0,,,FA,,TaylRy00,,,ryantaylor/2508137
5402,14203.0,S,1823914.0,7607.0,1987-11-22,10443,malcolm williams,TCU,205.0,494941.0,6721.0,25006.0,,7.0,219.0,Malcolm Williams,33.5,2024,df40e516-714e-4995-af39-5c3d3caba3c8,,7589.0,,malcolm-williams-2,71.0,2011.0,16.0,,,,NEP,,WillMa01,,,
5403,14094.0,RB,1114912.0,,1988-05-02,10444,shaun chapas,Georgia,241.0,332745.0,6722.0,25007.0,,7.0,220.0,Shaun Chapas,33.0,2024,102db4aa-328e-4854-a8de-6ed31b6f5810,,7564.0,,shaun-chapas-1,74.0,2011.0,17.0,,,,DET,,ChapSh00,,,shaunchapas/2495270
5404,14087.0,RB,1242959.0,7578.0,1988-05-26,10445,darel scott,Maryland,210.0,335274.0,6581.0,25008.0,25008.0,7.0,221.0,Da'Rel Scott,33.0,2024,9b6f28b0-7329-495b-a0a5-6c5fb975a057,00-0028159,7368.0,,darel-scott-1,71.0,2011.0,18.0,,DaRelScott_RB,10039.0,FA,,ScotDa01,,6373.0,da'relscott/2495227
5405,14148.0,CB,1823812.0,,1988-10-09,10446,anthony gaitor,Florida International,182.0,399919.0,6723.0,25009.0,,7.0,222.0,Anthony Gaitor,32.6,2024,a4c9f534-dc79-47f4-ab46-6ad262f9ecc5,,7582.0,,anthony-gaitor-1,70.0,2011.0,19.0,,A_GAITOR,,FA,,GaitAn00,,,anthonygaitor/2499268
5406,14166.0,RB,1823781.0,,1989-04-20,10447,shane bannon,Yale,245.0,386526.0,6724.0,25010.0,,7.0,223.0,Shane Bannon,32.0,2024,,,7565.0,,,75.0,2011.0,20.0,,,,KCC,,BannSh00,,,
5407,14195.0,LB,1630294.0,,1987-11-25,10448,markus white,Florida St.,264.0,336877.0,6725.0,25011.0,25011.0,7.0,224.0,Markus White,33.5,2024,bd2428fd-695f-446c-8d7d-60de91312c3b,,7607.0,,markus-white-1,76.0,2011.0,21.0,,Em_Whyte55,10042.0,TBB,,WhitMa01,,,markuswhite/2495489
5408,14212.0,RB,1630295.0,,1988-08-08,10449,anthony allen,Georgia Tech,223.0,336211.0,6726.0,25012.0,25012.0,7.0,225.0,Anthony Allen,32.7,2024,8d5938a7-d605-4695-b029-cc0b0e7a7f18,00-0028163,7370.0,,anthony-allen-1,73.0,2011.0,22.0,,Ant_Allen,10043.0,FA,,AlleAn01,,6377.0,anthonyallen/2508138
5409,14112.0,DE,1115004.0,,1988-04-29,10450,greg romeus,Pittsburgh,267.0,322903.0,6727.0,25013.0,25013.0,7.0,226.0,Greg Romeus,33.0,2024,22f5f4f5-9588-427f-abc8-690d7d2e9da1,,7453.0,,greg-romeus-1,77.0,2011.0,23.0,,GregRomeus91,10044.0,FA,,RomeGr00,,,gregromeus/2495219
5410,14161.0,WR,1823854.0,,1987-02-11,10451,scotty mcknight,Colorado,185.0,333441.0,6728.0,25014.0,,7.0,227.0,Scotty McKnight,34.2,2024,,,7566.0,,scotty-mcknight-1,71.0,2011.0,24.0,,smcknight21,,NYJ,,McKnSc00,,,
5411,14168.0,LB,1823912.0,,1989-07-06,10452,jabara williams,Stephen F. Austin,238.0,388235.0,6729.0,25015.0,25015.0,7.0,228.0,Jabara Williams,31.8,2024,0ef581a7-8e7a-46a4-a37b-3151e9d61af6,,7610.0,,,74.0,2011.0,25.0,,,10046.0,STL,,WillJa12,,,jabarawilliams/2499271
5412,14092.0,S,1823862.0,,1988-05-06,10453,jonathan nelson,Oklahoma,190.0,333275.0,6732.0,25016.0,,7.0,229.0,Jonathan Nelson,33.0,2024,,,7612.0,,jonathan-nelson-1,71.0,2011.0,26.0,,JNellyyy,,FA,,NelsJo01,,,
5413,14182.0,DE,1620608.0,,1989-08-05,10454,cliff matthews,South Carolina,268.0,406447.0,6731.0,25017.0,25017.0,7.0,230.0,Cliff Matthews,31.8,2024,b5414a2e-e862-478c-96eb-3fe8f3c643af,,7456.0,13292.0,cliff-matthews-1,76.0,2011.0,27.0,948.0,Mr_Matthews_,10048.0,FA,,MattCl01,,,cliffmatthews/2495198
5414,14176.0,DT,1823837.0,,1988-10-28,10455,frank kearse,Alabama A&M,310.0,405735.0,6733.0,25018.0,25018.0,7.0,231.0,Frank Kearse,32.5,2024,519b3fe8-6054-48dd-8c34-2517ffcff90d,,7584.0,12758.0,,77.0,2011.0,28.0,805.0,,10049.0,FA,,KearFr00,,,frankkearse/2499273
5415,14065.0,RB,1823782.0,7465.0,1987-12-21,10456,baron batch,Texas Tech,210.0,324793.0,6730.0,25019.0,,7.0,232.0,Baron Batch,33.4,2024,ef00c613-6c31-40be-b5c6-264e5ee18724,00-0028170,7567.0,,baron-batch-1,70.0,2011.0,29.0,,baron_batch,,FA,,BatcBa00,,6384.0,baronbatch/2499274
5416,14185.0,DT,1631775.0,,1990-03-17,10457,lawrence guy,Arizona State,315.0,461090.0,6735.0,25020.0,25020.0,7.0,233.0,Lawrence Guy,34.9,2024,0861a57d-b468-4c21-ba3a-7523b6838ed0,00-0028171,7472.0,14743.0,lawrence-guy-1,76.0,2011.0,30.0,1288.0,thatLGUY,10051.0,FA,,GuyxLa00,461090.0,6385.0,lawrenceguy/2495481
5417,14141.0,LB,1823811.0,7497.0,1988-11-04,10458,andrew gachkar,Missouri,224.0,406402.0,6737.0,25021.0,25021.0,7.0,234.0,Andrew Gachkar,32.5,2024,1289bd74-f0e2-4097-bca6-a4200ffd9171,,7633.0,13083.0,andrew-gachkar-1,74.0,2011.0,31.0,892.0,theGACH,10052.0,CAR,,GachAn00,,,andrewgachkar/2499275
5418,14059.0,S,1823916.0,7609.0,1986-07-30,10459,jimmy wilson,Montana,205.0,262397.0,6740.0,25022.0,25022.0,7.0,235.0,Jimmy Wilson,34.8,2024,25cec667-f621-49da-8edb-666470d63250,,7617.0,12763.0,,71.0,2011.0,32.0,807.0,,,CIN,,WilsJi00,,,jimmywilson/2499276
5419,14210.0,WR,1724406.0,,1989-12-11,10460,stephen burton,West Texas A&M,224.0,557932.0,6738.0,25023.0,25023.0,7.0,236.0,Stephen Burton,31.4,2024,2145b99f-3f0f-4a0a-ab77-4182fc333b29,,7394.0,,,73.0,2011.0,33.0,,,10054.0,FA,,BurtSt00,,,
5420,14136.0,LB,1277479.0,,1989-02-10,10461,greg lloyd,Connecticut,247.0,400784.0,6739.0,25024.0,,7.0,237.0,Greg Lloyd,32.2,2024,,,7587.0,,greg-lloyd-1,73.0,2011.0,34.0,,,,FA,,LloyGr01,,,
5421,14121.0,TE,,,1987-09-07,10462,daniel hardy,Idaho,249.0,383415.0,6741.0,25025.0,,7.0,238.0,Daniel Hardy,33.7,2024,,,7568.0,,daniel-hardy-1,76.0,2011.0,35.0,,,,MIN,,HardDa00,,,
5422,14104.0,RB,1117312.0,7509.0,1987-11-14,10463,stanley havili,USC,243.0,322828.0,6742.0,25027.0,,7.0,240.0,Stanley Havili,33.5,2024,c1bf6448-7cbc-4014-b9ce-6a73e44a5d71,,7377.0,,stanley-havili-1,72.0,2011.0,37.0,,,,FA,,HaviSt00,,,stanleyhavili/2495160
5423,14102.0,TE,1823779.0,7461.0,1987-09-25,10464,david ausberry,USC,250.0,322824.0,6745.0,25028.0,25028.0,7.0,241.0,David Ausberry,33.6,2024,2214528d-0f8a-49bc-afd1-59d88d64f74b,00-0028179,7569.0,13050.0,david-ausberry-1,76.0,2011.0,38.0,882.0,,10058.0,FA,,AusbDa00,,6393.0,davidausberry/2499277
5424,14214.0,LB,1823894.0,7586.0,1989-07-05,10465,malcolm smith,USC,229.0,399333.0,6744.0,25029.0,25029.0,7.0,242.0,Malcolm Smith,33.6,2024,bcebf5f0-0224-4cc8-9a78-1aefd55bfc87,00-0028180,7606.0,13480.0,malcolm-smith-1,72.0,2011.0,39.0,997.0,MalcSmitty,10059.0,FA,,SmitMa02,399333.0,6394.0,malcolmsmith/2499278
5425,14169.0,LB,1823792.0,,1989-02-20,10466,nate bussey,Illinois,220.0,399866.0,6746.0,25030.0,,7.0,243.0,Nate Bussey,32.2,2024,,,7597.0,,nate-bussey-1,74.0,2011.0,40.0,,NateBUSSEY59,,FA,,BussNa00,,,
5426,14063.0,DT,1823832.0,,1986-10-08,10467,michael jasper,Bethel (TN),375.0,297156.0,6749.0,25032.0,,7.0,245.0,Michael Jasper,34.6,2024,154a168f-1e82-42fc-acf9-5ecfa72b2cc3,,7620.0,,,76.0,2011.0,42.0,,BIGshadowMIKE,,BUF,,JaspMi00,,,
5427,,RB,,,1988-05-15,10468,jay finley,Baylor,202.0,333393.0,6748.0,25033.0,,7.0,246.0,Jay Finley,33.0,2024,,,,,jay-finley-1,71.0,2011.0,43.0,,,,FA,,FinlJa00,,,
5428,14154.0,S,1619876.0,,1989-09-15,10469,eric hagg,Nebraska,205.0,406821.0,6750.0,25035.0,,7.0,248.0,Eric Hagg,31.6,2024,1c2c3e68-a460-4c13-ae1e-97c0d142b352,,7534.0,,eric-hagg-1,73.0,2011.0,45.0,,,,DEN,,HaggEr00,,,erichagg/2495156
5429,14060.0,WR,563773.0,,1985-12-19,10470,demarco sampson,San Diego St.,204.0,286129.0,6751.0,25036.0,,7.0,249.0,Demarco Sampson,35.4,2024,96f922d0-9b9d-4719-a757-9deb149184e0,,7580.0,,demarco-sampson-1,74.0,2011.0,46.0,,,,PHI,,SampDe00,,,demarcosampson/2508142
5430,14179.0,CB,,,1988-09-03,10471,curtis holcomb,Florida A&M,190.0,404980.0,6752.0,25037.0,,7.0,250.0,Curtis Holcomb,32.7,2024,7b5cbe58-6405-4175-843b-d2e2b21b3d0d,,7616.0,,,70.0,2011.0,47.0,,,,FA,,HolcCu00,,,curtisholcomb/2499283
5431,14062.0,CB,1823794.0,7478.0,1987-09-19,10472,tommie campbell,California (PA),198.0,296227.0,6755.0,25038.0,,7.0,251.0,Tommie Campbell,33.6,2024,1503ad4b-a2f6-4220-970c-c2018ab3ee11,,7577.0,12911.0,tommie-campbell-1,75.0,2011.0,48.0,845.0,Tommie_Campbell,,FA,,CampTo00,,,tommiecampbell/2499284
5432,14067.0,DT,1272388.0,,1988-12-01,10473,chris neild,West Virginia,328.0,339714.0,6754.0,25040.0,25040.0,7.0,253.0,Chris Neild,32.4,2024,86b506ac-dba8-4422-b5cf-4091c229baa6,,7608.0,,chris-neild-1,74.0,2011.0,50.0,,TruckNeild,10067.0,FA,,NeilCh00,,,chrisneild/2495319
5433,14160.0,DE,1264791.0,,1988-11-18,10474,cheta ozougwu,Rice,255.0,403141.0,6756.0,25041.0,25041.0,7.0,254.0,Cheta Ozougwu,32.5,2024,7c5d4fd0-6cde-428e-86de-5a6bc9e2df22,,7627.0,,cheta-ozougwu-1,74.0,2011.0,51.0,,Cheta_Ozougwu,10068.0,CHI,,OzouCh00,,,chetaozougwu/2495322
5434,,RB,,,1988-02-16,10475,noel devine,West Virginia,170.0,403300.0,6520.0,25172.0,,,,Noel Devine,33.2,2024,,,7348.0,,,68.0,2011.0,,,,,FA,,,,,
5435,14240.0,QB,1688198.0,,1988-04-12,10476,pat devlin,Delaware,220.0,380694.0,6596.0,25323.0,25323.0,,,Pat Devlin,33.1,2024,5f6d1cf2-00ea-4316-81db-eb4651465f78,,7356.0,12752.0,,75.0,2011.0,,802.0,,,MIN,,,,,patdevlin/2530762
5436,14235.0,RB,1263553.0,,1988-01-04,10477,john clay,Wisconsin,248.0,399450.0,6476.0,25052.0,,,,John Clay,33.3,2024,,,7238.0,,,73.0,2011.0,,,,,FA,,,,,
5437,15621.0,S,1632047.0,,1990-03-07,10478,will hill,Florida,228.0,463209.0,6496.0,26478.0,26478.0,,,Will Hill,31.2,2024,9e207df9-c9d2-405b-b70f-782fc8ba1c8e,,7540.0,14232.0,,73.0,2011.0,,1161.0,WillThrill25,,FA,,,,,willhill/2536028
5438,,S,,,1987-11-26,10479,deandre mcdaniel,Clemson,213.0,380447.0,6577.0,25289.0,,,,DeAndre McDaniel,33.4,2024,,,7531.0,,,72.0,2011.0,,,,,FA,,,,,
5439,14306.0,TE,1273280.0,7832.0,1989-01-16,10480,weslye saunders,South Carolina,261.0,406212.0,6554.0,25056.0,,,,Weslye Saunders,32.3,2024,414928ba-0279-430d-b254-3558170e87ba,,7427.0,,,77.0,2011.0,,,Wes_Saunders88,,FA,,,,,weslyesaunders/2495224
5440,14382.0,RB,1244927.0,,1987-12-04,10481,mario fannin,Auburn,224.0,333957.0,6582.0,25185.0,,,,Mario Fannin,33.4,2024,fa441f07-f6ba-45f5-a33b-6cc58caabdf8,,7371.0,,,71.0,2011.0,,,,,FA,,,,,
5441,14685.0,RB,1243312.0,,1988-11-09,10482,darren evans,Virginia Tech,232.0,399567.0,6468.0,25561.0,,,,Darren Evans,32.5,2024,5644fc7c-dff2-47b0-82d6-a8ad440488fa,,7245.0,,,72.0,2011.0,,,,,FA,,,,,
5442,,QB,,,1987-06-02,10483,ben chappell,Indiana,242.0,333481.0,6736.0,25480.0,,,, Ben Chappell,33.9,2024,,,,,,75.0,2011.0,,,,,FA,,,,,
5443,,CB,1117403.0,,,10484,deunta williams,North Carolina,,0.0,,,,,,Deunta Williams,,2024,,,7533.0,,,,2011.0,,,,,FA,,,,,
5444,14743.0,CB,1117378.0,,1988-02-14,10485,kendric burney,North Carolina,190.0,323333.0,7133.0,25416.0,,,,Kendric Burney,33.2,2024,,,7840.0,,,69.0,2011.0,,,,,STL,,,,,
5445,14461.0,DT,1265473.0,8256.0,1989-08-31,10486,ian williams,Notre Dame,305.0,400496.0,6762.0,25228.0,25228.0,,,Ian Williams,31.7,2024,193b6998-2640-4da7-b361-7e787ba7a41a,,7804.0,13457.0,,73.0,2011.0,,987.0,IWilliams95,10080.0,FA,,,,,ianwilliams/2495247
5446,14816.0,PK,1117835.0,,1987-09-02,10487,kai forbath,UCLA,197.0,331927.0,7362.0,25648.0,25648.0,,,Kai Forbath,34.5,2024,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,00-0028787,7544.0,14740.0,,71.0,2011.0,,1287.0,KaiForbath,10081.0,FA,,,,6860.0,kaiforbath/2495150
5447,14262.0,LB,1243115.0,,1987-09-01,10488,mark herzlich,Boston College,247.0,331928.0,6534.0,25509.0,25509.0,,,Mark Herzlich,33.7,2024,30be69a5-f203-49dc-a354-19e4733a80da,00-0028620,7479.0,13140.0,,77.0,2011.0,,909.0,MarkHerzlich,10082.0,FA,,,,6767.0,markherzlich/2495164
5448,14275.0,QB,1128770.0,,1988-07-27,10489,jerrod johnson,Texas A&M,250.0,333843.0,6769.0,25046.0,25046.0,,,Jerrod Johnson,32.8,2024,38ac7135-b58b-4e2a-befc-668fb4fd58ac,,7646.0,17857.0,,77.0,2011.0,,3106.0,,,DAL,,,,,jerrodjohnson/2495181
5449,14237.0,RB,1272280.0,,1987-07-12,10490,graig cooper,Miami,205.0,323390.0,6765.0,25044.0,,,,Graig Cooper,33.8,2024,,,7363.0,,,70.0,2011.0,,,,,FA,,,,,
5450,14587.0,RB,1243815.0,8205.0,1988-12-14,10491,brandon saine,Ohio State,220.0,397702.0,7192.0,25475.0,25475.0,,,Brandon Saine,32.4,2024,fb84bb2d-bd96-4595-a9aa-94057746b951,00-0028602,7373.0,,,71.0,2011.0,,,,10085.0,FA,,,,6756.0,
5451,,WR,,,1989-10-12,10492,deandre brown,Southern Mississippi,233.0,456611.0,6767.0,25043.0,,,,DeAndre Brown,31.6,2024,,,7252.0,,,78.0,2011.0,,,,,FA,,,,,
5452,14601.0,WR,1673231.0,,1987-11-22,10493,tori gurley,South Carolina,230.0,494378.0,7181.0,25464.0,,,,Tori Gurley,33.5,2024,b3c47050-43ed-47ac-ae2d-77526bdba3a1,,8410.0,,,76.0,2011.0,,,TGurley81,,FA,,,,,
5453,14571.0,WR,1244985.0,,1988-05-07,10494,terrence toliver,LSU,204.0,381650.0,6895.0,25530.0,,,,Terrence Toliver,33.0,2024,a9db8af9-00a2-4d30-bb99-612f7b9e770b,,7391.0,,,77.0,2011.0,,,,,FA,,,,,terrencetoliver/2495242
5454,14223.0,WR,1245841.0,7778.0,1989-09-08,10495,armon binns,Cincinnati,211.0,382259.0,6827.0,25107.0,25107.0,,,Armon Binns,31.7,2024,f61e4257-bad8-4b5f-b3eb-8962da5f2113,00-0028400,7393.0,12978.0,,75.0,2011.0,,860.0,ArmonBinns,10089.0,FA,,,,6590.0,armonbinns/2495446
5455,14280.0,WR,1681620.0,,1986-05-21,10496,ricardo lockette,Fort Valley State,211.0,511355.0,6826.0,25106.0,25106.0,,,Ricardo Lockette,35.0,2024,213980bb-bc92-4780-98ca-c95dbcc15056,,8014.0,13471.0,,74.0,2011.0,,992.0,RicardoLockette,10090.0,FA,,,,,ricardolockette/2495306
5456,14304.0,WR,1243816.0,7771.0,1988-10-13,10497,dane sanzenbacher,Ohio State,184.0,397705.0,6873.0,25151.0,25151.0,,,Dane Sanzenbacher,32.6,2024,f6cbde33-a78b-49bf-a41f-112caba8e556,,7676.0,,,71.0,2011.0,,,,10091.0,FA,,,,,danesanzenbacher/2495338
5457,14353.0,QB,1117814.0,,1987-09-04,10498,scott tolzien,Wisconsin,215.0,332096.0,6893.0,25171.0,25171.0,,,Scott Tolzien,33.7,2024,32d5dc32-c443-4db7-8709-4c6238a3000b,,7663.0,13103.0,,74.0,2011.0,,896.0,,11157.0,FA,,,,,scotttolzien/2495425
5458,14520.0,RB,1272276.0,,1988-10-21,10499,damien berry,Miami,223.0,398104.0,6761.0,25355.0,25355.0,,,Damien Berry,32.5,2024,b56605a8-0cf6-4f16-a963-0329433d3266,,7374.0,,,70.0,2011.0,,,DJBerry20,11158.0,FA,,,,,
5459,14851.0,WR,1631107.0,,1989-06-20,10500,terrelle pryor,Ohio State,228.0,457289.0,6757.0,25681.0,25681.0,,,Terrelle Pryor,31.9,2024,af48c3f0-040b-40f9-95ab-6ebcb4c16cf8,00-0028825,7640.0,13693.0,,76.0,2011.0,,1020.0,TerrellePryor,10092.0,FA,,,,6944.0,terrellepryor/2531332
5460,14675.0,RB,1272751.0,,1988-08-08,10501,chad spann,Northern Illinois,198.0,400912.0,6899.0,25175.0,,,,Chad Spann,32.7,2024,3f5fe87d-5808-4ea1-8c91-5ce5edba95df,,7696.0,,,69.0,2011.0,,,,,FA,,,,,
5461,,RB,,,1988-12-26,10502,nic grigsby,Arizona,190.0,381080.0,7044.0,25325.0,,,,Nic Grigsby,32.4,2024,,,,,,70.0,2011.0,,,,,FA,,,,,
5462,13954.0,WR,1803772.0,,1987-09-17,10503,emmanuel arceneaux,Alcorn State,215.0,290679.0,6489.0,24779.0,,,,Emmanuel Arceneaux,33.6,2024,,,7325.0,,,74.0,2011.0,,,E_Arceneaux16,,NYJ,,,,,
5463,14852.0,RB,,,1988-01-10,10504,caleb king,Georgia,220.0,409464.0,6760.0,25682.0,,,,Caleb King,33.3,2024,,,7642.0,,,71.0,2011.0,,,,,FA,,,,,
5464,,QB,,,1987-12-18,10505,adam froman,Louisville,220.0,493186.0,6758.0,25329.0,,,,Adam Froman,33.4,2024,,,7652.0,,,76.0,2011.0,,,,,FA,,,,,
5465,14322.0,PK,1689664.0,,1988-01-26,10506,dan bailey,Oklahoma State,190.0,333899.0,7144.0,25427.0,25427.0,,,Dan Bailey,34.1,2024,beb64618-614c-49f7-a3aa-c0c75b7839ea,00-0028660,7546.0,13109.0,,72.0,2011.0,,899.0,danbailey95,10970.0,FA,,,,6796.0,danbailey/2495259
5466,,WR,,,1984-01-17,10507,demario ballard,Western Oregon,220.0,471845.0,7333.0,25620.0,,,,Demario Ballard,37.3,2024,,,,,,78.0,2011.0,,,,,FA,,,,,
5467,14570.0,WR,1254113.0,8153.0,1988-02-05,10508,lestar jean,Florida Atlantic,202.0,331027.0,7241.0,25525.0,25525.0,,,Lestar Jean,33.3,2024,9dd8978c-53cc-4bd2-af51-c272618b800a,00-0028542,7395.0,,,75.0,2011.0,,,,10972.0,FA,,,,6705.0,lestarjean/2495296
5468,,RB,,,1986-11-07,10509,isaac odim,Minnesota-Duluth,215.0,558634.0,6887.0,25165.0,,,,Isaac Odim,34.5,2024,,,,,,72.0,2011.0,,,,,FA,,,,,
5469,14299.0,QB,1621559.0,,1987-07-14,10510,josh portis,California University,211.0,285674.0,6764.0,25100.0,,,,Josh Portis,33.8,2024,f6e3068d-fd0a-41d2-92a5-39538afdde93,,7883.0,,,75.0,2011.0,,,,,FA,,,,,joshportis/2530797
5470,14590.0,WR,1273023.0,,1989-03-16,10511,jeff maehl,Oregon,184.0,401792.0,6896.0,25526.0,25526.0,,,Jeff Maehl,32.1,2024,8971384e-c1b0-4c00-b464-48b429d0c9b7,,7402.0,12944.0,,72.0,2011.0,,853.0,,10975.0,FA,,,,,jeffmaehl/2530713
5471,14761.0,RB,1857139.0,8022.0,1986-05-07,10512,armond smith,Union College,195.0,518661.0,7307.0,25597.0,,,,Armond Smith,35.0,2024,e5a5eef9-aa87-430b-bc67-ab77323de5f9,,7960.0,,,69.0,2011.0,,,Djfoodstamps36,,FA,,,,,armondsmith/2531089
5472,14471.0,RB,1244136.0,,1989-05-12,10514,nick bellore,Central Michigan,250.0,382555.0,7015.0,25295.0,25295.0,,,Nick Bellore,35.7,2024,eeb9e3f4-e378-44ca-94b6-a724011ad710,00-0028292,7504.0,12787.0,,73.0,2011.0,,815.0,NBELLORE54,10978.0,WAS,,,382555.0,6515.0,nickbellore/2495262
5473,14625.0,RB,1891868.0,8297.0,1988-08-08,10515,phillip tanner,Middle Tennessee St,208.0,324781.0,7161.0,25444.0,25444.0,,,Phillip Tanner,32.7,2024,e2bcd797-862d-4c38-abc3-267fc4d555e2,00-0028613,7913.0,13130.0,,70.0,2011.0,,906.0,PTanner34,10980.0,FA,,,,6420.0,philliptanner/2530990
5474,14424.0,WR,1693867.0,,1988-03-28,10517,joseph morgan,Walsh,184.0,333427.0,7009.0,25290.0,25290.0,,,Joseph Morgan,33.1,2024,927301a1-5905-4a22-a85f-acc56db126c9,,7408.0,13341.0,,73.0,2011.0,,958.0,jmthegreat,10982.0,FA,,,,,joemorgan/2530720
5475,14333.0,LB,1114919.0,,1987-11-17,10519,darryl gamble,Georgia,255.0,332750.0,6884.0,25159.0,,,,Darryl Gamble,33.5,2024,428e02b7-a500-4864-a4d2-cad108690076,,7903.0,,,74.0,2011.0,,,,,FA,,,,,darrylgamble/2530766
5476,14415.0,S,1263087.0,8316.0,1988-06-02,10520,joe lefeged,Rutgers,204.0,403219.0,7277.0,25565.0,,,,Joe Lefeged,32.9,2024,04c9c78a-dea5-4a9b-b813-4dec898108cf,,7535.0,,,72.0,2011.0,,,JLefeged35,,FA,,,,,joelefeged/2495302
5477,14434.0,TE,1631919.0,8249.0,1987-04-04,10521,konrad reuland,Stanford,254.0,334877.0,6944.0,25223.0,25223.0,,,Konrad Reuland,34.1,2024,07a68177-0b79-455b-b8a4-8107cc1c3be0,,8520.0,13449.0,,77.0,2011.0,,984.0,,,BAL,,,,,konradreuland/2530540
5478,14260.0,PN,1273178.0,,1989-01-06,10522,chas henry,Florida,219.0,396381.0,6768.0,25045.0,,,,Chas Henry,32.3,2024,ae79288c-9e1e-4979-94bb-e249a9cafb0a,,7969.0,,,75.0,2011.0,,,,,FA,,,,,chashenry/2495163
5479,14555.0,WR,1263631.0,,1989-04-24,10526,phillip livas,Louisiana Tech,175.0,400738.0,7042.0,25322.0,,,,Phillip Livas,32.0,2024,,,,,,68.0,2011.0,,,,,BAL,,,,,
5480,14221.0,WR,1244486.0,,1988-09-21,10527,doug baldwin,Stanford,192.0,399777.0,6825.0,25105.0,25105.0,,,Doug Baldwin,32.6,2024,e1b29179-074b-4c91-8797-763b76ac618a,00-0028434,7963.0,13460.0,,70.0,2011.0,,988.0,DougBaldwinJr,10992.0,FA,,,,6615.0,dougbaldwin/2530747
5481,14733.0,CB,1117687.0,,1988-11-09,10528,james dockery,Oregon State,185.0,322955.0,7302.0,25590.0,,,,James Dockery,32.5,2024,1e53e25b-9b85-41c6-b6c1-7cc129a35de1,,7762.0,12864.0,,73.0,2011.0,,834.0,JamesDockery31,,FA,,,,,jamesdockery/2531036
